"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"LEE","Lee Enterprises, Incorporated","1.45","$83.53M","n/a","Consumer Services","Newspapers/Magazines","https://old.nasdaq.com/symbol/lee",
"LGC","Legacy Acquisition Corp.","10.3","$379.09M","n/a","Technology","Advertising","https://old.nasdaq.com/symbol/lgc",
"LGC.U","Legacy Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/lgc.u",
"LGC.WS","Legacy Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/lgc.ws",
"LM","Legg Mason, Inc.","35.99","$3.12B","n/a","Finance","Investment Managers","https://old.nasdaq.com/symbol/lm",
"LMHA","Legg Mason, Inc.","27.12","n/a","n/a","Finance","Investment Managers","https://old.nasdaq.com/symbol/lmha",
"LMHB","Legg Mason, Inc.","26.1","n/a","n/a","Finance","Investment Managers","https://old.nasdaq.com/symbol/lmhb",
"LEG","Leggett & Platt, Incorporated","49.78","$6.55B","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/leg",
"JBK","Lehman ABS Corporation","29.71","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/jbk",
"KTH","Lehman ABS Corporation","32.3894","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/kth",
"KTN","Lehman ABS Corporation","31.3565","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/ktn",
"KTP","Lehman ABS Corporation","6.45","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/ktp",
"LDOS","Leidos Holdings, Inc.","99.48","$14.08B","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/ldos",
"LEJU","Leju Holdings Limited","1.99","$270.18M","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/leju",
"LC","LendingClub Corporation","12.23","$1.08B","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/lc",
"LEN","Lennar Corporation","56.47","$17.94B","n/a","Basic Industries","Homebuilding","https://old.nasdaq.com/symbol/len",
"LEN.B","Lennar Corporation","n/a","n/a","n/a","Basic Industries","Homebuilding","https://old.nasdaq.com/symbol/len.b",
"LII","Lennox International, Inc.","243.49","$9.38B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/lii",
"LHC","Leo Holdings Corp.","10.35","$258.75M","n/a","Consumer Services","Movies/Entertainment","https://old.nasdaq.com/symbol/lhc",
"LHC.U","Leo Holdings Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/lhc.u",
"LHC.WS","Leo Holdings Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/lhc.ws",
"LEVI","Levi Strauss & Co","19.19","$7.54B","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/levi",
"LXP","Lexington Realty Trust","10.72","$2.72B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/lxp",
"LXP^C","Lexington Realty Trust","57.94","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/lxp^c",
"LPL","LG Display Co., Ltd.","6.93","$4.96B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/lpl",
"USA","Liberty All-Star Equity Fund","6.77","$1.39B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usa",
"ASG","Liberty All-Star Growth Fund, Inc.","6.31","$236.91M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/asg",
"LBRT","Liberty Oilfield Services Inc.","11.06","$1.24B","n/a","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/lbrt",
"LPT","Liberty Property Trust","60.35","$9.52B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/lpt",
"LSI","Life Storage, Inc.","108.47","$5.06B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/lsi",
"LITB","LightInTheBox Holding Co., Ltd.","1.05","$70.59M","n/a","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/litb",
"LNC","Lincoln National Corporation","57.97","$11.5B","n/a","Finance","Life Insurance","https://old.nasdaq.com/symbol/lnc",
"LIN","Linde plc","205.26","$110.26B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/lin",
"LNN","Lindsay Corporation","95.88","$1.04B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/lnn",
"LN","LINE Corporation","49.31","$11.8B","n/a","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/ln",
"LINX","Linx S.A.","9.4","$1.7B","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/linx",
"LGF.A","Lions Gate Entertainment Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/lgf.a",
"LGF.B","Lions Gate Entertainment Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/lgf.b",
"LAD","Lithia Motors, Inc.","146.12","$3.4B","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/lad",
"LAC","Lithium Americas Corp.","3.52","$314.19M","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/lac",
"LYV","Live Nation Entertainment, Inc.","71.64","$15.31B","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/lyv",
"LTHM","Livent Corporation","8.25","$1.2B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/lthm",
"RAMP","LiveRamp Holdings, Inc.","47.17","$3.19B","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/ramp",
"LYG","Lloyds Banking Group Plc","3.3","$57.79B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/lyg",
"SCD","LMP Capital and Income Fund Inc.","15.34","$275.86M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/scd",
"LMT","Lockheed Martin Corporation","413.74","$116.7B","n/a","Capital Goods","Military/Government/Technical","https://old.nasdaq.com/symbol/lmt",
"L","Loews Corporation","52.76","$15.69B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/l",
"LOMA","Loma Negra Compania Industrial Argentina Sociedad Anonima","7.44","$886.85M","n/a","Capital Goods","Building Materials","https://old.nasdaq.com/symbol/loma",
"LPX","Louisiana-Pacific Corporation","29.75","$3.49B","n/a","Basic Industries","Forest Products","https://old.nasdaq.com/symbol/lpx",
"LOW","Lowe&#39;s Companies, Inc.","119.6","$91.67B","n/a","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/low",
"LXU","Lsb Industries Inc.","4.05","$116.57M","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/lxu",
"LTC","LTC Properties, Inc.","44.88","$1.78B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ltc",
"LUB","Luby&#39;s, Inc.","2.16","$64.89M","n/a","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/lub",
"LL","Lumber Liquidators Holdings, Inc","9.48","$272.17M","n/a","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/ll",
"LXFR","Luxfer Holdings PLC","18.13","$496.97M","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/lxfr",
"LDL","Lydall, Inc.","20.67","$362.2M","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/ldl",
"WLH","Lyon William Homes","20.1","$760.71M","n/a","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/wlh",
"LYB","LyondellBasell Industries NV","91.55","$30.52B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/lyb",
"MTB","M&T Bank Corporation","169.32","$22.34B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/mtb",
"MDC","M.D.C. Holdings, Inc.","38.27","$2.4B","n/a","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/mdc",
"MHO","M/I Homes, Inc.","40.01","$1.13B","n/a","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/mho",
"MAC","Macerich Company (The)","25.85","$3.65B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/mac",
"CLI","Mack-Cali Realty Corporation","22.78","$2.06B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cli",
"MFD","Macquarie First Trust Global","10.57","$90.35M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mfd",
"MGU","Macquarie Global Infrastructure Total Return Fund Inc.","24.64","$307.22M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mgu",
"MIC","Macquarie Infrastructure Corporation ","42.73","$3.69B","n/a","Energy","Oil Refining/Marketing","https://old.nasdaq.com/symbol/mic",
"BMA","Macro Bank Inc.","35.36","$2.26B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/bma",
"M","Macy&#39;s Inc","16.53","$5.11B","n/a","Consumer Services","Department/Specialty Retail Stores","https://old.nasdaq.com/symbol/m",
"MCN","Madison Covered Call & Equity Strategy Fund","6.6","$138.25M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mcn",
"MMP","Magellan Midstream Partners L.P.","62.75","$14.33B","n/a","Energy","Natural Gas Distribution","https://old.nasdaq.com/symbol/mmp",
"MGA","Magna International, Inc.","54.15","$16.56B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/mga",
"MX","MagnaChip Semiconductor Corporation","11.52","$396.53M","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/mx",
"MGY","Magnolia Oil & Gas Corporation","12.92","$3.35B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/mgy",
"MH^A","Maiden Holdings, Ltd.","7.18","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mh^a",
"MH^C","Maiden Holdings, Ltd.","7.08","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mh^c",
"MH^D","Maiden Holdings, Ltd.","7.09","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mh^d",
"MHLA","Maiden Holdings, Ltd.","19.53","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/mhla",
"MHNC","Maiden Holdings, Ltd.","22.49","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/mhnc",
"MAIN","Main Street Capital Corporation","43.38","$2.75B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/main",
"MMD","MainStay MacKay DefinedTerm Municipal Opportunitie","20.96","$578.36M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mmd",
"MNK","Mallinckrodt plc","3.36","$282.55M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mnk",
"MANU","Manchester United Ltd.","20.35","$3.35B","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/manu",
"MTW","Manitowoc Company, Inc. (The)","17.26","$610.12M","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://old.nasdaq.com/symbol/mtw",
"MN","Manning & Napier, Inc.","1.77","$27.6M","n/a","Finance","Investment Managers","https://old.nasdaq.com/symbol/mn",
"MAN","ManpowerGroup","97.33","$5.74B","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/man",
"MFC","Manulife Financial Corp","20.38","$39.72B","n/a","Finance","Life Insurance","https://old.nasdaq.com/symbol/mfc",
"MRO","Marathon Oil Corporation","13.75","$11B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/mro",
"MPC","Marathon Petroleum Corporation","58.23","$37.81B","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/mpc",
"MMI","Marcus & Millichap, Inc.","37.88","$1.48B","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/mmi",
"MCS","Marcus Corporation (The)","32.16","$994.52M","n/a","Consumer Services","Movies/Entertainment","https://old.nasdaq.com/symbol/mcs",
"MPX","Marine Products Corporation","13.93","$473.07M","n/a","Capital Goods","Marine Transportation","https://old.nasdaq.com/symbol/mpx",
"HZO","MarineMax, Inc.","16.54","$354.87M","n/a","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/hzo",
"MKL","Markel Corporation","1161.44","$16.04B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/mkl",
"VAC","Marriott Vacations Worldwide Corporation","127.65","$5.37B","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/vac",
"MMC","Marsh & McLennan Companies, Inc.","111.88","$56.46B","n/a","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/mmc",
"MLM","Martin Marietta Materials, Inc.","275.79","$17.24B","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/mlm",
"MAS","Masco Corporation","47.9","$13.7B","n/a","Basic Industries","Forest Products","https://old.nasdaq.com/symbol/mas",
"DOOR","Masonite International Corporation","71.54","$1.78B","n/a","Basic Industries","Forest Products","https://old.nasdaq.com/symbol/door",
"MTZ","MasTec, Inc.","63.75","$4.87B","n/a","Basic Industries","Water Supply","https://old.nasdaq.com/symbol/mtz",
"MA","Mastercard Incorporated","300.43","$303.09B","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/ma",
"MTDR","Matador Resources Company","19.24","$2.24B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/mtdr",
"MTRN","Materion Corporation","59.79","$1.22B","n/a","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/mtrn",
"MATX","Matson, Inc.","39.73","$1.7B","n/a","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/matx",
"MLP","Maui Land & Pineapple Company, Inc.","10.69","$206.4M","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/mlp",
"MAXR","Maxar Technologies Inc.","17.44","$1.04B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/maxr",
"MMS","Maximus, Inc.","74.97","$4.8B","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/mms",
"MXL","MaxLinear, Inc","21.08","$1.51B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/mxl",
"MEC","Mayville Engineering Company, Inc.","9.45","$186.55M","n/a","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/mec",
"MBI","MBIA, Inc.","9.27","$742.08M","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/mbi",
"MKC","McCormick & Company, Incorporated","170.2","$22.62B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/mkc",
"MKC.V","McCormick & Company, Incorporated","n/a","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/mkc.v",
"MDR","McDermott International, Inc.","0.674","$126.19M","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/mdr",
"MCD","McDonald&#39;s Corporation","200.08","$150.68B","n/a","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/mcd",
"MUX","McEwen Mining Inc.","1.25","$500.26M","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/mux",
"MCK","McKesson Corporation","136.72","$24.64B","n/a","Health Care","Other Pharmaceuticals","https://old.nasdaq.com/symbol/mck",
"MDU","MDU Resources Group, Inc.","29.22","$5.86B","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/mdu",
"MTL","Mechel PAO","2.01","$502.02M","n/a","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/mtl",
"MTL^","Mechel PAO","0.67","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mtl^",
"MDLA","Medallia, Inc.","29.96","$3.84B","n/a","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/mdla",
"MPW","Medical Properties Trust, Inc.","20.93","$10.83B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/mpw",
"MED","MEDIFAST INC","110.67","$1.29B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/med",
"MCC","Medley Capital Corporation","2.15","$117.12M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mcc",
"MCV","Medley Capital Corporation","23.87","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mcv",
"MCX","Medley Capital Corporation","25.04","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mcx",
"MDLQ","Medley LLC","18.25","n/a","n/a","Finance","Investment Managers","https://old.nasdaq.com/symbol/mdlq",
"MDLX","Medley LLC","17.6327","n/a","n/a","Finance","Investment Managers","https://old.nasdaq.com/symbol/mdlx",
"MDLY","Medley Management Inc.","3.02","$97.51M","n/a","Finance","Investment Managers","https://old.nasdaq.com/symbol/mdly",
"MD","Mednax, Inc","27.09","$2.28B","n/a","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/md",
"MDT","Medtronic plc","113.88","$152.64B","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/mdt",
"MFAC","Megalith Financial Acquisition Corp.","10.245","$216.8M","n/a","Finance","Business Services","https://old.nasdaq.com/symbol/mfac",
"MFAC.U","Megalith Financial Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mfac.u",
"MFAC.WS","Megalith Financial Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mfac.ws",
"MRK","Merck & Company, Inc.","91.25","$232.32B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mrk",
"MCY","Mercury General Corporation","48.83","$2.7B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/mcy",
"MDP","Meredith Corporation","31.5","$1.43B","n/a","Consumer Services","Newspapers/Magazines","https://old.nasdaq.com/symbol/mdp",
"MTH","Meritage Corporation","61.82","$2.37B","n/a","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/mth",
"MTOR","Meritor, Inc.","26.44","$2.07B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/mtor",
"MER^K","Merrill Lynch & Co., Inc.","27.15","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mer^k",
"PIY","Merrill Lynch Depositor, Inc.","10.502","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/piy",
"MTR","Mesa Royalty Trust","7.3063","$13.62M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/mtr",
"MSB","Mesabi Trust","23.71","$311.08M","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/msb",
"MEI","Methode Electronics, Inc.","38.93","$1.44B","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/mei",
"MET","MetLife, Inc.","51.09","$46.98B","n/a","Finance","Life Insurance","https://old.nasdaq.com/symbol/met",
"MET^A","MetLife, Inc.","24.97","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/met^a",
"MET^E","MetLife, Inc.","27.66","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/met^e",
"MCB","Metropolitan Bank Holding Corp.","47.03","$391.28M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/mcb",
"MTD","Mettler-Toledo International, Inc.","789.54","$19.23B","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://old.nasdaq.com/symbol/mtd",
"MXE","Mexico Equity and Income Fund, Inc. (The)","11.9159","$61.62M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mxe",
"MXF","Mexico Fund, Inc. (The)","14.02","$210.37M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mxf",
"MFA","MFA Financial, Inc.","7.7","$3.48B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/mfa",
"MFA^B","MFA Financial, Inc.","25.8","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mfa^b",
"MFO","MFA Financial, Inc.","26.32","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/mfo",
"MCR","MFS Charter Income Trust","8.48","$382.55M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mcr",
"MGF","MFS Government Markets Income Trust","4.61","$150.29M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mgf",
"MIN","MFS Intermediate Income Trust","3.81","$445.4M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/min",
"MMT","MFS Multimarket Income Trust","6.13","$392.21M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mmt",
"MFM","MFS Municipal Income Trust","7.09","$292.02M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mfm",
"MFV","MFS Special Value Trust","6.575","$47.3M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mfv",
"MTG","MGIC Investment Corporation","14.05","$4.9B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/mtg",
"MGP","MGM Growth Properties LLC","30.79","$9.65B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/mgp",
"MGM","MGM Resorts International","33.29","$17.14B","n/a","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/mgm",
"MFGP","Micro Focus Intl PLC","14.39","$4.8B","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mfgp",
"MAA","Mid-America Apartment Communities, Inc.","131.07","$14.95B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/maa",
"MAA^I","Mid-America Apartment Communities, Inc.","66.05","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/maa^i",
"AMPY","MIDSTATES PETROLEUM COMPANY, INC.","6.8","$264.75M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/ampy",
"MLR","Miller Industries, Inc.","36.52","$416.33M","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://old.nasdaq.com/symbol/mlr",
"HIE","Miller/Howard High Income Equity Fund","11.25","$199.36M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hie",
"MTX","Minerals Technologies Inc.","56.71","$1.98B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/mtx",
"MG","Mistras Group Inc","14.2","$410.59M","n/a","Consumer Services","Military/Government/Technical","https://old.nasdaq.com/symbol/mg",
"MUFG","Mitsubishi UFJ Financial Group Inc","5.42","$70B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/mufg",
"MIXT","MiX Telematics Limited","13.8","$304.23M","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mixt",
"MFG","Mizuho Financial Group, Inc.","3.08","$39.05B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/mfg",
"MBT","Mobile TeleSystems OJSC","10.33","$9.25B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/mbt",
"MODN","Model N, Inc.","35","$1.15B","n/a","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/modn",
"MOD","Modine Manufacturing Company","7.6","$386.06M","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/mod",
"MC","Moelis & Company","31.59","$1.56B","n/a","Finance","Investment Managers","https://old.nasdaq.com/symbol/mc",
"MOGU","MOGU Inc.","2.47","$264.24M","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/mogu",
"MHK","Mohawk Industries, Inc.","130.95","$9.38B","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/mhk",
"MOH","Molina Healthcare Inc","132.54","$8.31B","n/a","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/moh",
"TAP","Molson Coors Beverage Company","53.38","$11.55B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/tap",
"TAP.A","Molson Coors Beverage Company","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tap.a",
"MNR","Monmouth Real Estate Investment Corporation","14.41","$1.4B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/mnr",
"MNR^C","Monmouth Real Estate Investment Corporation","25.01","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mnr^c",
"MR","Montage Resources Corporation","7.49","$268.22M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/mr",
"MCO","Moody&#39;s Corporation","241.12","$45.52B","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/mco",
"MOG.A","Moog Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mog.a",
"MOG.B","Moog Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mog.b",
"MS","Morgan Stanley","51.2","$82.87B","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/ms",
"MS^A","Morgan Stanley","22.72","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ms^a",
"MS^E","Morgan Stanley","29.23","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ms^e",
"MS^F","Morgan Stanley","29.1","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ms^f",
"MS^G.CL","Morgan Stanley","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ms^g.cl",
"MS^I","Morgan Stanley","28.49","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ms^i",
"MS^K","Morgan Stanley","28.82","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ms^k",
"MS^L","Morgan Stanley","25.38","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ms^l",
"CAF","Morgan Stanley China A Share Fund Inc.","21.88","$478.77M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/caf",
"MSD","Morgan Stanley Emerging Markets Debt Fund, Inc.","9.72","$198.16M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/msd",
"EDD","Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.","7.03","$464.63M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/edd",
"IIF","Morgan Stanley India Investment Fund, Inc.","19.98","$271.68M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/iif",
"MOSC","Mosaic Acquisition Corp.","10.26","$442.46M","n/a","Finance","Business Services","https://old.nasdaq.com/symbol/mosc",
"MOSC.U","Mosaic Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mosc.u",
"MOSC.WS","Mosaic Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mosc.ws",
"MOS","Mosaic Company (The)","20.76","$7.86B","n/a","Basic Industries","Agricultural Chemicals","https://old.nasdaq.com/symbol/mos",
"MSI","Motorola Solutions, Inc.","164.38","$28.16B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/msi",
"MOV","Movado Group Inc.","20.99","$483.15M","n/a","Consumer Non-Durables","Consumer Specialties","https://old.nasdaq.com/symbol/mov",
"MPLX","MPLX LP","25.81","$27.32B","n/a","Energy","Natural Gas Distribution","https://old.nasdaq.com/symbol/mplx",
"MRC","MRC Global Inc.","13.52","$1.11B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/mrc",
"HJV","MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14","5.8","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/hjv",
